,floors,grade,bathrooms,condition,bedrooms,lat,sqft_living,sqft_living15,zipcode,sqft_above
9411,2,8,2,4,3.0,47.7397,1970,2640,98011,1970
9412,1,7,2,4,4.0,47.4518,2300,1870,98058,1560
9413,1,6,1,4,2.0,47.4771,790,850,98058,790
9414,2,8,2,3,4.0,47.6329,2410,2350,98074,2410
9415,3,8,1,3,3.0,47.6904,1950,1590,98117,1950
9416,1,7,1,3,2.0,47.6308,1040,3120,98112,1040
9417,1,7,2,5,3.0,47.7256,2400,2010,98034,1390
9418,1,8,2,3,3.0,47.5898,1820,2050,98075,1220
9419,1,7,1,3,4.0,47.5008,1210,1210,98168,1210
9420,1,7,1,4,3.0,47.4469,1240,1670,98058,1240
9421,3,8,3,3,4.0,47.6182,1670,1700,98122,1427
9422,1,8,3,3,4.0,47.692,2810,2110,98052,1680
9423,1,10,2,3,3.0,47.6999,2460,2410,98117,2460
9424,1,6,1,3,2.0,47.6088,1000,1940,98122,1000
9425,1,7,2,4,6.0,47.7589,2390,2250,98011,2390
9426,2,9,2,3,4.0,47.7407,2470,2580,98028,2470
9427,1,7,1,4,2.0,47.6858,980,1260,98103,980
9428,2,8,2,3,5.0,47.4935,2920,2520,98059,2920
9429,1,7,1,4,3.0,47.4772,1720,1550,98059,1720
9430,2,8,2,4,3.0,47.5476,2290,2210,98006,2290
9431,1,7,2,4,5.0,47.622,2400,2390,98074,1200
9432,2,8,2,3,4.0,47.5108,2440,2260,98056,2440
9433,1,7,1,5,3.0,47.2613,1670,2077,98001,1670
9434,2,9,2,4,4.0,47.5303,2810,2990,98059,2810
9435,2,8,2,3,3.0,47.4845,2210,2430,98045,2210
9436,2,10,3,3,4.0,47.5873,3980,2450,98004,3980
9437,1,7,1,3,4.0,47.5299,1670,1080,98106,1100
9438,2,9,3,3,4.0,47.5522,3060,3170,98029,2410
9439,1,8,2,3,3.0,47.6205,1990,2470,98007,1540
9440,2,7,2,3,3.0,47.5333,1700,1700,98065,1700
9441,1,7,1,5,4.0,47.433,1260,1300,98188,1260
9442,1,7,2,3,3.0,47.2729,1470,1670,98003,1160
9443,2,7,2,4,4.0,47.5785,2240,1830,98116,1540
9444,1,7,2,4,4.0,47.3582,1900,1700,98032,1400
9445,2,8,3,3,3.0,47.596,1820,1550,98144,1430
9446,1,7,2,3,3.0,47.3186,1520,1580,98092,1160
9447,1,7,1,4,3.0,47.53,1960,1380,98106,980
9448,2,8,2,3,4.0,47.3663,2900,2900,98042,2900
9449,1,6,2,3,4.0,47.5893,2090,1590,98144,1060
9450,1,8,2,3,4.0,47.691,2170,2120,98052,1290
9451,2,8,2,3,3.0,47.6176,1910,1530,98007,1910
9452,1,7,1,3,4.0,47.3096,2140,2040,98023,1420
9453,1,7,1,3,3.0,47.3947,1640,2080,98198,1040
9454,2,7,2,3,4.0,47.4916,2290,2270,98059,2290
9455,1,7,1,3,2.0,47.6367,1790,1910,98112,920
9456,1,7,1,3,2.0,47.6832,1660,1570,98115,1000
9457,2,8,3,3,4.0,47.2625,2770,2030,98003,2100
9458,1,6,1,4,4.0,47.6229,1550,1210,98008,1550
9459,2,10,3,3,4.0,47.6354,3845,1710,98004,3845
9460,1,6,1,4,3.0,47.4624,1140,1300,98058,1140
9461,2,10,3,3,4.0,47.7711,3650,3730,98077,3650
9462,2,8,2,3,5.0,47.4519,2450,2310,98058,2450
9463,2,9,2,3,3.0,47.4517,2390,1720,98058,2390
9464,1,8,1,4,2.0,47.7542,2170,3020,98177,2170
9465,1,7,1,4,3.0,47.2026,1470,1430,98022,1470
9466,1,7,1,3,3.0,47.3028,2390,1370,98092,2390
9467,3,8,2,3,3.0,47.711,1381,1381,98125,1381
9468,2,7,2,3,3.0,47.6825,2360,2290,98053,2360
9469,2,8,3,4,4.0,47.5693,2190,2130,98029,2190
9470,1,6,1,3,3.0,47.6982,1220,1490,98115,1220
9471,2,9,3,3,4.0,47.7001,3160,3450,98034,3160
9472,1,8,1,4,2.0,47.3822,1330,1220,98198,1330
9473,2,7,2,4,4.0,47.4031,1850,1940,98031,1850
9474,1,6,2,3,4.0,47.1946,1260,1120,98022,1260
9475,2,8,2,3,3.0,47.6111,2890,2890,98074,2890
9476,2,10,2,3,4.0,47.6255,3180,3180,98112,3180
9477,1,8,2,3,4.0,47.3391,2020,1940,98003,2020
9478,1,6,1,3,3.0,47.2878,1230,1550,98001,1230
9479,1,8,2,3,3.0,47.5487,1360,1450,98126,1360
9480,1,7,1,3,2.0,47.6711,1010,1800,98103,1010
9481,1,6,1,5,2.0,47.5151,670,710,98126,670
9482,1,7,2,5,3.0,47.7719,1710,1430,98133,1710
9483,1,7,2,4,4.0,47.4513,2110,1980,98058,1290
9484,2,7,2,3,2.0,47.2584,2550,1750,98092,2550
9485,2,8,2,3,3.0,47.6864,1460,1320,98103,1460
9486,1,7,1,3,3.0,47.4375,1210,1640,98058,1210
9487,1,6,1,4,1.0,47.6422,530,1930,98053,530
9488,2,7,2,3,3.0,47.3673,1600,1830,98038,1600
9489,2,7,2,4,3.0,47.3499,1730,1710,98030,1730
9490,1,8,1,3,3.0,47.5766,1650,2020,98040,1470
9491,1,7,1,4,3.0,47.6019,1310,1280,98008,1310
9492,3,8,2,3,2.0,47.6788,1340,1510,98117,1340
9493,1,7,1,3,2.0,47.6663,890,1760,98105,770
9494,1,5,1,2,3.0,47.5045,1080,1070,98168,1080
9495,1,7,1,3,2.0,47.6815,1230,1710,98117,880
9496,1,8,2,3,3.0,47.3225,1850,2250,98001,1850
9497,1,7,3,3,4.0,47.5427,2860,2340,98108,1730
9498,1,7,1,3,3.0,47.4878,2630,2520,98055,1330
9499,1,7,2,3,5.0,47.3155,2000,1960,98023,1260
9500,2,8,2,3,4.0,47.7484,2170,1170,98155,2170
9501,2,8,2,3,3.0,47.5874,2290,1660,98075,2290
9502,1,6,1,4,3.0,47.2955,1100,1100,98023,1100
9503,2,11,3,3,4.0,47.4,4180,3010,98038,4180
9504,1,8,2,3,4.0,47.6955,1780,1780,98115,1310
9505,1,7,2,4,4.0,47.726,2090,1510,98034,1140
9506,1,8,2,3,4.0,47.567,2110,2230,98006,2110
9507,2,8,2,3,3.0,47.5672,1730,1610,98029,1730
9508,2,7,2,3,3.0,47.3851,1560,1860,98038,1560
9509,1,8,1,3,4.0,47.3268,2210,2070,98003,1640
9510,2,10,3,3,5.0,47.7261,5110,1790,98034,3850
9511,1,7,2,4,4.0,47.5734,1720,1280,98116,860
9512,2,7,1,1,3.0,47.5883,1200,3290,98116,1200
9513,1,7,1,3,1.0,47.537,2880,1400,98126,1440
9514,1,6,1,4,3.0,47.5277,1790,1160,98106,940
9515,1,7,1,4,4.0,47.5917,2290,2390,98144,2150
9516,2,9,2,3,4.0,47.3412,2598,2502,98092,2598
9517,2,7,2,3,2.0,47.5939,1280,1250,98144,1280
9518,1,7,2,4,4.0,47.4573,1780,1550,98058,900
9519,1,5,1,4,2.0,47.5033,810,1040,98146,810
9520,2,7,4,3,6.0,47.6146,4000,1380,98122,4000
9521,1,8,1,4,3.0,47.5714,2330,2420,98040,1590
9522,1,7,1,3,2.0,47.5468,2320,1420,98136,1400
9523,2,9,2,3,4.0,47.6408,2130,2590,98074,2130
9524,1,6,1,3,2.0,47.4989,1300,1370,98168,650
9525,2,7,2,3,3.0,47.3476,1810,1720,98003,1810
9526,2,8,2,3,4.0,47.7019,2100,1780,98033,2100
9527,1,8,2,3,3.0,47.6561,2168,1770,98105,2168
9528,1,7,1,3,4.0,47.7344,1910,1810,98072,1460
9529,1,8,2,3,4.0,47.5003,1920,1910,98178,1010
9530,1,7,2,5,4.0,47.7042,2420,1620,98177,1670
9531,1,6,1,4,3.0,47.7024,1560,1320,98133,1060
9532,2,10,4,3,5.0,47.3375,4110,2730,98023,2970
9533,1,8,1,3,4.0,47.7658,2190,2520,98177,2190
9534,2,8,2,5,4.0,47.6605,2280,1690,98103,1520
9535,2,9,2,3,4.0,47.7365,2970,3170,98077,2970
9536,1,8,2,3,2.0,47.7193,1300,1350,98053,1300
9537,1,7,1,3,2.0,47.6872,2110,1390,98103,1460
9538,1,7,2,4,5.0,47.4915,1540,2260,98059,1540
9539,2,10,4,3,5.0,47.4702,4440,2720,98168,4440
9540,1,7,1,3,2.0,47.3815,1840,1282,98030,1570
9541,1,8,2,3,3.0,47.6223,1010,1700,98074,1010
9542,2,9,1,3,3.0,47.6109,2550,2100,98122,1650
9543,1,9,3,4,5.0,47.3488,3800,2580,98042,3800
9544,1,7,2,4,4.0,47.281,2170,1760,98022,2170
9545,1,9,2,3,3.0,47.7691,2820,2300,98177,1780
9546,1,5,1,2,3.0,47.5513,760,1020,98118,760
9547,2,8,3,4,3.0,47.4694,3030,2810,98027,1760
9548,1,8,2,4,4.0,47.5653,2200,2420,98006,1430
9549,1,7,1,3,3.0,47.28,1330,1330,98001,1330
9550,1,7,1,3,3.0,47.7439,1720,1720,98028,860
9551,2,8,1,4,3.0,47.6195,2510,1740,98112,2510
9552,1,6,1,3,3.0,47.4388,890,1590,98148,890
9553,2,8,2,3,3.0,47.6928,2260,1740,98117,1700
9554,1,6,1,4,3.0,47.6815,860,2136,98033,860
9555,1,7,2,4,3.0,47.4057,1140,1460,98031,1140
9556,2,7,2,3,3.0,47.5401,1800,1800,98108,1800
9557,1,6,1,4,4.0,47.4135,1730,1380,98031,1730
9558,1,7,1,5,3.0,47.6886,1620,1400,98117,980
9559,2,9,3,3,4.0,47.6192,3680,1350,98112,2670
9560,1,6,1,4,2.0,47.2755,2040,1310,98003,1430
9561,1,6,1,4,3.0,47.5697,1100,1100,98024,1100
9562,1,8,2,5,4.0,47.6278,2510,2200,98052,2050
9563,1,7,1,4,3.0,47.7392,1200,1550,98011,1200
9564,1,6,1,4,3.0,47.6606,1350,1520,98053,1350
9565,1,8,2,4,4.0,47.6985,2530,2240,98117,1530
9566,2,7,2,3,0.0,47.3493,1810,1810,98038,1810
9567,1,7,1,3,1.0,47.6178,790,1580,98122,790
9568,2,8,2,3,3.0,47.534,1790,1800,98065,1790
9569,2,8,2,4,3.0,47.5694,1930,2190,98029,1930
9570,1,7,1,3,4.0,47.3706,1520,1520,98198,1520
9571,2,9,2,3,4.0,47.6027,2390,2710,98074,2390
9572,1,8,1,3,4.0,47.6743,2270,2120,98115,1290
9573,1,9,2,5,5.0,47.6938,2460,2050,98115,1490
9574,2,8,2,5,3.0,47.5969,1610,2540,98144,1610
9575,1,7,1,3,3.0,47.7245,960,1320,98034,960
9576,1,6,1,3,2.0,47.6917,1510,1300,98117,930
9577,1,7,1,4,3.0,47.7382,1210,1550,98019,1210
9578,2,7,3,3,3.0,47.6963,2400,1360,98103,2400
9579,1,7,1,3,2.0,47.6134,1300,1420,98122,1300
9580,1,7,3,3,5.0,47.319,2800,1700,98023,2800
9581,2,8,3,3,4.0,47.492,3040,2220,98178,2240
9582,2,9,2,3,4.0,47.6916,2270,1210,98117,2270
9583,1,6,1,4,4.0,47.5378,1580,1180,98126,790
9584,2,8,1,3,3.0,47.6236,990,1350,98112,840
9585,1,6,1,3,3.0,47.4807,900,1240,98168,790
9586,2,8,2,3,4.0,47.6883,2280,1660,98033,2280
9587,2,9,3,3,3.0,47.7315,3460,3460,98077,2560
9588,1,7,2,3,3.0,47.6667,1750,1700,98107,950
9589,1,7,2,5,2.0,47.7044,1540,1380,98177,1020
9590,1,7,1,3,4.0,47.7366,1360,1570,98133,1360
9591,2,7,2,3,5.0,47.4913,2340,2190,98059,2340
9592,2,9,3,3,4.0,47.6314,3260,2410,98109,2300
9593,1,7,1,4,3.0,47.6788,1150,1410,98052,1150
9594,1,8,3,3,5.0,47.4994,2730,2590,98178,1470
9595,1,7,1,4,4.0,47.7545,1820,1700,98177,1100
9596,1,10,2,3,3.0,47.7499,3780,3450,98072,3780
9597,2,9,2,3,4.0,47.3555,2800,3400,98038,2800
9598,2,9,2,3,4.0,47.3524,3250,2612,98030,3250
9599,1,7,1,5,3.0,47.2012,1550,1450,98022,1550
9600,1,8,2,3,3.0,47.6112,3110,3650,98039,1640
9601,1,7,2,4,4.0,47.3396,2770,2140,98001,1940
9602,2,7,2,3,3.0,47.5359,2600,2400,98065,2600
9603,1,7,1,2,2.0,47.6773,1190,1920,98117,1190
9604,1,7,2,5,3.0,47.7262,1660,1680,98034,1130
9605,1,7,1,4,3.0,47.4464,2600,1941,98070,1300
9606,1,7,2,3,3.0,47.4813,1190,1630,98045,1190
9607,2,7,2,3,4.0,47.4998,2480,2950,98059,2480
9608,1,8,2,4,4.0,47.3626,3050,2350,98030,1550
9609,1,6,1,3,2.0,47.6929,740,1800,98115,740
9610,1,7,2,3,3.0,47.3124,1480,1690,98023,1180
9611,2,7,2,3,3.0,47.6827,1360,1090,98052,1360
9612,2,8,2,3,3.0,47.4206,1880,1970,98031,1880
9613,1,6,1,5,3.0,47.3686,1280,1060,98042,1280
9614,1,7,1,4,4.0,47.7635,2150,1760,98028,2150
9615,1,7,2,3,4.0,47.42,2050,1790,98198,1300
9616,1,6,1,5,2.0,47.2088,740,1160,98022,740
9617,1,7,1,3,2.0,47.7034,1120,1470,98125,1120
9618,2,9,2,4,4.0,47.7255,2820,2440,98052,2820
9619,2,7,2,3,3.0,47.4876,1520,1820,98059,1520
9620,1,7,2,4,4.0,47.3657,2130,1890,98030,1600
9621,1,7,1,5,4.0,47.2633,1880,1560,98001,1020
9622,1,7,1,3,3.0,47.5333,2580,1760,98024,1360
9623,1,7,1,3,3.0,47.3775,1510,1360,98198,1510
9624,1,7,1,4,3.0,47.7567,1650,1340,98077,1650
9625,1,7,1,3,3.0,47.4848,1400,1160,98055,1400
9626,1,6,1,5,2.0,47.4885,880,1220,98168,880
9627,1,5,1,5,3.0,47.5271,1400,1250,98027,1400
9628,1,7,1,3,3.0,47.5053,1300,1320,98178,1300
9629,2,8,2,4,4.0,47.3188,3220,2570,98023,3220
9630,3,9,2,3,3.0,47.5433,1820,1710,98126,1820
9631,2,9,2,3,3.0,47.4782,3570,3510,98027,3570
9632,1,7,1,3,3.0,47.4118,1510,1470,98058,1510
9633,1,7,1,5,5.0,47.3426,2320,1740,98001,1290
9634,1,7,1,3,2.0,47.7005,1550,1340,98117,1550
9635,2,10,3,3,5.0,47.5639,3570,1760,98040,3570
9636,2,8,2,3,4.0,47.5662,2630,2130,98029,2630
9637,1,8,2,3,3.0,47.7555,2770,1640,98155,2370
9638,2,8,2,5,4.0,47.6851,3090,1560,98117,3090
9639,2,9,3,4,4.0,47.7615,4060,3100,98077,4060
9640,1,7,2,3,3.0,47.4745,1520,1740,98166,1520
9641,1,6,1,4,3.0,47.7422,1010,1380,98019,1010
9642,2,8,3,3,3.0,47.5854,4610,2160,98144,2790
9643,2,8,2,3,4.0,47.7315,3000,1930,98034,3000
9644,1,8,3,4,5.0,47.7646,3580,2430,98155,2140
9645,2,7,2,3,4.0,47.2774,1870,1650,98003,1870
9646,2,9,2,4,3.0,47.3513,2620,3010,98042,2620
9647,1,8,1,5,3.0,47.5569,1520,2150,98006,1520
9648,2,10,2,3,4.0,47.554,3470,4370,98027,3470
9649,1,7,2,5,3.0,47.3463,1030,1300,98003,1030
9650,1,7,1,4,2.0,47.5736,1050,1650,98144,1050
9651,1,8,2,5,4.0,47.6815,1740,1850,98033,1740
9652,2,8,2,3,4.0,47.3262,2070,1940,98092,2070
9653,2,9,2,3,3.0,47.3895,3440,2710,98038,3440
9654,1,7,1,4,3.0,47.7276,1180,1450,98034,1180
9655,2,9,3,3,4.0,47.592,3320,3160,98075,3320
9656,1,7,1,3,2.0,47.6803,880,1370,98115,880
9657,1,6,1,3,3.0,47.5686,1600,1640,98126,800
9658,2,10,3,4,7.0,47.6295,5350,3050,98112,5020
9659,1,8,2,3,3.0,47.3474,2160,2190,98003,2160
9660,2,8,2,3,3.0,47.5458,1580,1380,98126,1580
9661,2,7,2,3,3.0,47.3314,1600,1600,98001,1600
9662,2,9,2,3,4.0,47.6269,2330,2460,98074,2330
9663,1,7,1,4,3.0,47.7617,1590,1600,98177,1590
9664,2,9,2,3,4.0,47.6313,3030,2940,98005,3030
9665,2,8,2,4,2.0,47.5501,1280,1470,98136,1280
9666,1,7,1,5,3.0,47.5742,1900,1530,98144,1110
9667,2,8,2,3,4.0,47.3515,2030,2040,98001,2030
9668,2,9,3,3,3.0,47.5165,2840,2540,98065,2840
9669,2,7,2,3,4.0,47.4977,1950,1170,98178,1950
9670,1,7,1,5,2.0,47.4206,1020,1930,98042,1020
9671,2,10,3,3,4.0,47.5641,3500,2630,98040,3500
9672,2,7,2,5,5.0,47.6704,1940,1940,98107,1940
9673,1,10,2,3,3.0,47.7316,2950,3810,98077,2950
9674,1,7,2,4,3.0,47.303,1310,1390,98023,1310
9675,2,10,2,3,4.0,47.7749,3890,3600,98077,3890
9676,1,7,1,3,3.0,47.5121,940,1250,98056,940
9677,1,9,2,4,3.0,47.4834,2870,2870,98027,1350
9678,1,8,2,4,4.0,47.5617,2290,2360,98006,1780
9679,2,7,2,4,4.0,47.5434,2020,2250,98136,2020
9680,1,7,1,3,3.0,47.3405,910,1020,98001,910
9681,1,8,1,4,4.0,47.626,1860,1860,98008,1860
9682,1,6,1,3,2.0,47.4906,870,1100,98168,870
9683,2,8,2,3,4.0,47.3454,2500,2500,98038,2500
9684,2,8,2,3,4.0,47.3358,2400,2230,98001,2400
9685,3,8,2,3,3.0,47.6904,1340,1340,98117,1340
9686,1,6,1,4,3.0,47.495,1500,1270,98168,1500
9687,1,7,2,4,3.0,47.4712,1220,1990,98059,1220
9688,2,8,2,3,2.0,47.5483,1620,1530,98029,1540
9689,1,7,1,3,3.0,47.323,1290,1440,98023,1290
9690,1,8,2,4,3.0,47.7609,2820,1540,98028,1410
9691,1,7,1,3,4.0,47.6275,1570,1610,98102,1570
9692,1,7,2,5,4.0,47.7214,2270,1920,98034,1150
9693,3,8,2,3,3.0,47.548,1780,1780,98126,1780
9694,1,10,2,3,3.0,47.6381,2520,2510,98074,2520
9695,1,7,1,3,2.0,47.6394,1660,2070,98112,990
9696,2,8,2,3,3.0,47.5499,1790,1700,98029,1790
9697,1,7,1,4,4.0,47.5808,1230,2380,98004,1090
9698,2,7,1,3,4.0,47.6005,1960,1870,98144,1960
9699,2,8,2,3,4.0,47.5167,1800,1650,98106,1800
9700,2,9,2,3,4.0,47.5903,3190,3160,98075,3190
9701,2,10,2,3,4.0,47.5786,3220,3200,98075,3220
9702,1,7,1,3,3.0,47.453,1040,1350,98188,1040
9703,1,7,1,3,3.0,47.6368,1300,1750,98199,900
9704,1,6,1,5,4.0,47.4809,1480,1530,98168,1480
9705,2,8,1,3,2.0,47.5475,1230,1380,98029,1230
9706,1,7,2,3,3.0,47.4516,1800,1700,98188,1200
9707,2,7,2,3,3.0,47.6037,1750,1410,98122,1230
9708,1,1,0,1,0.0,47.5308,290,1620,98024,290
9709,1,6,1,3,4.0,47.5518,1010,1450,98136,750
9710,1,6,1,4,3.0,47.5631,1120,1980,98027,1120
9711,1,8,1,5,4.0,47.7637,2270,2380,98155,1300
9712,1,7,1,3,3.0,47.4857,1320,1460,98178,990
9713,2,8,2,3,4.0,47.3878,2835,2770,98038,2835
9714,1,7,1,4,3.0,47.3809,1060,1060,98032,1060
9715,1,8,3,5,2.0,47.6082,2770,2140,98074,1910
9716,1,7,1,3,3.0,47.5611,960,1460,98118,960
9717,2,7,2,5,4.0,47.4833,2570,2460,98059,2570
9718,2,8,2,3,4.0,47.3703,2100,2060,98042,2100
9719,2,7,2,3,3.0,47.7599,3000,2280,98011,1970
9720,1,7,2,3,3.0,47.5584,1500,1550,98027,1060
9721,1,7,2,3,3.0,47.5396,1410,1550,98118,940
9722,1,7,2,4,4.0,47.3629,1620,1500,98042,1620
9723,2,8,2,3,3.0,47.2621,1700,1720,98092,1700
9724,1,6,1,5,3.0,47.5514,820,1100,98118,820
9725,1,8,2,3,3.0,47.5062,1780,2470,98059,1780
9726,1,7,1,4,2.0,47.3799,1760,2590,98198,1300
9727,1,7,3,3,4.0,47.6835,2850,1860,98103,2040
9728,1,10,2,4,4.0,47.6444,4910,3980,98004,2560
9729,1,8,2,3,4.0,47.5424,3150,2250,98126,1810
9730,1,7,1,3,3.0,47.3556,1690,1680,98030,1690
9731,2,7,2,3,4.0,47.5073,2230,1590,98056,2230
9732,2,9,2,3,4.0,47.3559,2810,3060,98038,2810
9733,1,9,3,3,4.0,47.7267,2420,3100,98077,2420
9734,1,6,1,5,2.0,47.6585,1030,1550,98107,1030
9735,1,6,1,4,2.0,47.5376,710,1610,98126,710
9736,2,8,2,4,2.0,47.6606,1790,1700,98052,1790
9737,2,8,2,3,4.0,47.5387,3860,3130,98065,2930
9738,1,7,2,3,3.0,47.3505,1690,1690,98003,1160
9739,1,6,1,3,2.0,47.494,960,960,98168,810
9740,1,8,2,4,5.0,47.6368,1720,2700,98004,1720
9741,1,8,2,4,3.0,47.6974,2220,950,98115,1660
9742,1,7,1,3,3.0,47.5544,1120,1130,98106,1120
9743,2,7,2,4,3.0,47.3627,3650,1870,98070,3650
9744,1,6,1,3,3.0,47.5097,1160,1300,98146,1160
9745,2,8,2,4,4.0,47.5619,2590,2260,98006,2590
9746,1,8,2,3,3.0,47.6371,2240,2200,98008,2240
9747,2,9,3,3,4.0,47.7339,3530,2810,98177,2660
9748,1,7,1,4,3.0,47.574,1420,1630,98006,1200
9749,2,8,2,3,4.0,47.4912,2460,2510,98059,2460
9750,1,9,2,3,2.0,47.312,2160,2450,98092,2160
9751,1,6,1,4,4.0,47.4552,1560,1380,98166,1560
9752,2,8,2,3,3.0,47.6645,2320,2875,98053,2320
9753,1,6,1,3,2.0,47.7159,790,1420,98125,790
9754,1,7,1,3,3.0,47.7129,2260,2240,98125,1130
9755,1,7,3,5,5.0,47.536,2420,1840,98106,1360
9756,1,7,1,5,3.0,47.6712,1140,1480,98107,620
9757,2,9,2,3,4.0,47.4797,2090,1430,98055,2090
9758,1,6,1,3,1.0,47.5551,640,1250,98136,640
9759,2,8,2,3,4.0,47.3607,2380,2580,98038,2380
9760,1,7,1,5,5.0,47.2925,1970,1910,98002,1170
9761,1,7,1,3,2.0,47.6796,1520,1600,98115,920
9762,2,10,3,3,5.0,47.6403,3870,4290,98053,3870
9763,2,9,2,4,4.0,47.5845,2760,2810,98075,2760
9764,1,7,2,5,4.0,47.512,2130,1800,98059,1330
9765,1,6,1,4,4.0,47.4894,1640,1060,98056,1220
9766,1,7,1,3,4.0,47.6904,1520,1710,98115,1020
9767,2,9,2,3,4.0,47.567,3180,3110,98040,3180
9768,1,9,2,3,4.0,47.6338,3650,3120,98074,1830
9769,2,9,2,3,4.0,47.7053,3570,3600,98052,3570
9770,2,7,2,3,3.0,47.3507,1730,1630,98030,1730
9771,2,10,3,3,5.0,47.5941,4280,3960,98075,4280
9772,2,8,2,3,5.0,47.66,2060,1740,98105,2060
9773,2,7,2,3,3.0,47.6642,4110,2710,98033,4110
9774,1,7,2,3,4.0,47.3662,2440,1790,98032,1200
9775,2,9,2,3,4.0,47.6253,2820,2820,98074,2820
9776,3,9,2,3,3.0,47.5764,1670,1520,98116,1350
9777,1,6,1,4,3.0,47.295,860,1290,98001,860
9778,2,7,2,3,4.0,47.3691,2040,1730,98042,2040
9779,2,8,2,3,3.0,47.4614,1730,1750,98045,1730
9780,1,7,2,4,3.0,47.7297,2160,2540,98052,1760
9781,1,8,2,3,3.0,47.3564,2360,2304,98030,2360
9782,2,8,2,3,4.0,47.3393,3284,2555,98092,3284
9783,1,6,1,2,3.0,47.7114,920,1300,98125,920
9784,2,8,2,3,4.0,47.5998,1800,1800,98075,1800
9785,2,8,2,3,2.0,47.6728,1320,1490,98107,1180
9786,1,7,1,2,4.0,47.5979,1730,2100,98004,980
9787,2,9,3,3,3.0,47.562,2100,1800,98118,1450
9788,2,7,2,3,4.0,47.7351,1820,1820,98019,1820
9789,1,11,5,4,4.0,47.5547,6930,2560,98006,4310
9790,1,8,2,4,4.0,47.3762,2460,2460,98042,1720
9791,2,9,1,4,4.0,47.6275,2650,2420,98112,2400
9792,2,7,2,3,4.0,47.3289,2390,1900,98010,2390
9793,1,7,2,4,4.0,47.4371,2470,1900,98058,1270
9794,1,7,2,4,3.0,47.3661,1640,1640,98042,1040
9795,1,7,1,4,2.0,47.6384,970,1340,98199,970
9796,1,7,1,4,4.0,47.6335,1350,1890,98004,1350
9797,1,7,1,4,3.0,47.4117,1570,1900,98031,1570
9798,1,7,2,5,4.0,47.6826,2210,1500,98115,1470
9799,2,9,2,3,4.0,47.3314,2540,2810,98092,2540
9800,2,11,2,3,4.0,47.6402,3200,4050,98005,3200
9801,1,7,1,3,3.0,47.603,970,1250,98007,970
9802,2,9,3,5,3.0,47.6054,2420,2030,98122,1820
9803,1,7,1,3,3.0,47.5209,1670,1230,98118,990
9804,1,7,1,3,3.0,47.7425,1070,1710,98028,1070
9805,1,7,4,4,4.0,47.768,3700,1720,98028,1840
9806,1,7,1,4,4.0,47.3107,2040,2310,98092,1360
9807,1,6,1,5,2.0,47.6914,880,1250,98117,880
9808,2,9,2,3,4.0,47.7728,2470,2790,98155,2470
9809,2,9,2,3,4.0,47.6922,2500,2680,98033,2500
9810,1,7,2,5,6.0,47.6553,2680,2200,98033,1340
9811,1,7,1,3,3.0,47.4397,1230,1550,98070,1230
9812,1,8,2,3,4.0,47.5659,2610,2260,98027,1700
9813,2,9,2,4,4.0,47.6235,2970,2500,98112,2970
9814,1,10,2,3,3.0,47.6077,3250,2770,98005,2260
9815,2,7,2,3,3.0,47.3857,1427,1443,98042,1427
9816,1,5,1,4,3.0,47.2057,1830,1520,98022,1830
9817,3,8,2,3,4.0,47.6915,2630,1640,98117,2630
9818,1,7,1,3,2.0,47.6733,910,1050,98107,910
9819,1,8,1,3,2.0,47.7171,1350,1440,98053,1350
9820,2,7,2,3,3.0,47.5317,2360,2360,98065,2360
9821,1,7,1,3,5.0,47.6605,1280,1420,98105,1280
9822,1,8,2,4,5.0,47.6946,1780,1780,98052,1330
9823,1,7,1,4,3.0,47.5069,1030,1330,98056,1030
9824,2,7,3,3,3.0,47.5943,1260,1780,98144,1040
9825,1,9,2,2,4.0,47.354,5440,1970,98001,2720
9826,2,7,1,3,3.0,47.7168,1220,1220,98033,1220
9827,2,8,2,3,4.0,47.378,2980,2980,98038,2980
9828,1,6,2,5,3.0,47.7619,1470,1660,98133,1470
9829,2,8,2,4,3.0,47.3725,2110,2470,98038,2110
9830,3,8,2,3,3.0,47.6681,1620,1620,98103,1470
9831,2,11,4,3,7.0,47.6183,4670,3240,98039,4670
9832,1,8,1,4,2.0,47.3779,920,1310,98198,920
9833,1,7,1,4,3.0,47.314,1200,1200,98002,1200
9834,2,9,2,3,3.0,47.5642,2160,1810,98118,1970
9835,1,6,1,4,1.0,47.54,1090,1830,98118,1090
9836,1,6,1,4,2.0,47.5267,860,1010,98106,860
9837,2,10,2,3,4.0,47.5564,2720,3240,98006,2500
9838,1,5,1,3,3.0,47.4565,910,1580,98188,910
9839,1,7,1,5,3.0,47.5112,940,950,98056,940
9840,2,7,2,3,2.0,47.621,1690,1540,98112,1690
9841,1,6,0,2,3.0,47.4518,1040,1270,98055,1040
9842,1,7,1,4,3.0,47.5076,2200,2200,98056,1250
9843,1,6,1,3,4.0,47.4991,1490,1650,98146,970
9844,1,7,2,5,4.0,47.6317,2540,1560,98008,2540
9845,1,6,2,4,5.0,47.6677,1220,1790,98105,1090
9846,1,7,1,4,3.0,47.739,1960,2010,98077,1400
9847,1,7,1,4,3.0,47.7267,1160,1520,98034,1160
9848,1,8,1,3,3.0,47.5304,2090,1850,98136,1200
9849,1,7,2,4,4.0,47.6164,2380,2150,98008,1410
9850,1,7,1,3,4.0,47.577,2020,1870,98144,1620
